ts_iso,device,sound_raw,sound_adj,ts_ms_device
2025-10-30T05:36:32.075646,esp32-sound,66,16,8054987
2025-10-30T05:36:34.841271,esp32-sound,67,17,8057545
2025-10-30T05:36:37.296037,esp32-sound,65,15,8060116
2025-10-30T05:36:39.651214,esp32-sound,65,15,8062566
2025-10-30T05:36:42.199144,esp32-sound,66,16,8064920
2025-10-30T05:36:44.665000,esp32-sound,66,16,8067429
2025-10-30T05:36:47.024096,esp32-sound,66,16,8069936
2025-10-30T05:36:49.589016,esp32-sound,66,16,8072294
2025-10-30T05:36:52.117116,esp32-sound,66,16,8074852
2025-10-30T05:36:54.571404,esp32-sound,67,17,8077412
2025-10-30T05:36:57.032800,esp32-sound,66,16,8079872
2025-10-30T05:36:59.617921,esp32-sound,66,16,8082330
2025-10-30T05:37:02.179303,esp32-sound,66,16,8084889
2025-10-30T05:37:04.712276,esp32-sound,66,16,8087447
2025-10-30T05:37:07.095351,esp32-sound,66,16,8090007
2025-10-30T05:37:09.453937,esp32-sound,66,16,8092364
2025-10-30T05:37:12.016383,esp32-sound,66,16,8094721
2025-10-30T05:37:14.543019,esp32-sound,66,16,8097278
2025-10-30T05:37:17.382424,esp32-sound,66,16,8099839
2025-10-30T05:37:19.695316,esp32-sound,65,15,8102608
2025-10-30T05:37:22.201261,esp32-sound,66,16,8104960
2025-10-30T05:37:24.806204,esp32-sound,66,16,8107514
2025-10-30T05:37:27.159571,esp32-sound,66,16,8110078
2025-10-30T05:37:29.519186,esp32-sound,66,16,8112435
2025-10-30T05:37:31.953345,esp32-sound,67,17,8114744
2025-10-30T05:37:34.509482,esp32-sound,66,16,8117247
2025-10-30T05:37:37.201962,esp32-sound,66,16,8119806
2025-10-30T05:37:39.759250,esp32-sound,66,16,8122471
2025-10-30T05:37:42.322867,esp32-sound,66,16,8125032
2025-10-30T05:37:44.670498,esp32-sound,67,17,8127540
2025-10-30T05:37:47.036403,esp32-sound,66,16,8129947
2025-10-30T05:37:49.259747,esp32-sound,66,16,8132246
2025-10-30T05:37:51.716423,esp32-sound,67,17,8134554
2025-10-30T05:37:54.304954,esp32-sound,66,16,8137010
2025-10-30T05:37:56.837539,esp32-sound,66,16,8139570
2025-10-30T05:37:59.215530,esp32-sound,66,16,8142132
2025-10-30T05:38:01.539920,esp32-sound,66,16,8144488
2025-10-30T05:38:03.800696,esp32-sound,65,15,8146773
2025-10-30T05:38:06.152365,esp32-sound,66,16,8149094
2025-10-30T05:38:08.712082,esp32-sound,66,16,8151451
2025-10-30T05:38:11.199894,esp32-sound,66,16,8154011
2025-10-30T05:38:13.622461,esp32-sound,66,16,8156566
2025-10-30T05:38:16.320682,esp32-sound,66,16,8158856
2025-10-30T05:38:18.853166,esp32-sound,66,16,8161585
2025-10-30T05:38:21.505669,esp32-sound,66,16,8164078
2025-10-30T05:38:23.999886,esp32-sound,66,16,8166807
2025-10-30T05:38:26.326760,esp32-sound,66,16,8169269
2025-10-30T05:38:28.680591,esp32-sound,66,16,8171624
2025-10-30T05:38:31.168090,esp32-sound,66,16,8173978
2025-10-30T05:38:33.702475,esp32-sound,67,17,8176466
2025-10-30T05:38:36.291166,esp32-sound,66,16,8178996
2025-10-30T05:38:38.925266,esp32-sound,66,16,8181657
2025-10-30T05:38:41.509355,esp32-sound,67,17,8184219
2025-10-30T05:38:43.938256,esp32-sound,66,16,8186775
2025-10-30T05:38:47.041836,esp32-sound,65,15,8189338
2025-10-30T05:38:49.611198,esp32-sound,66,16,8192304
2025-10-30T05:38:51.929572,esp32-sound,67,17,8194844
2025-10-30T05:38:54.387090,esp32-sound,65,15,8197155
2025-10-30T05:38:56.768973,esp32-sound,66,16,8199679
2025-10-30T05:38:59.303588,esp32-sound,67,17,8202039
2025-10-30T05:39:01.685707,esp32-sound,66,16,8204526
2025-10-30T05:39:04.243654,esp32-sound,66,16,8206954
2025-10-30T05:39:06.803327,esp32-sound,66,16,8209511
2025-10-30T05:39:09.335716,esp32-sound,66,16,8212072
2025-10-30T05:39:11.721282,esp32-sound,66,16,8214629
2025-10-30T05:39:14.356382,esp32-sound,66,16,8217089
2025-10-30T05:39:16.607403,esp32-sound,66,16,8219579
2025-10-30T05:39:19.167945,esp32-sound,66,16,8221902
2025-10-30T05:39:21.563958,esp32-sound,66,16,8224392
2025-10-30T05:39:24.008258,esp32-sound,66,16,8226820
2025-10-30T05:39:26.463470,esp32-sound,66,16,8229277
2025-10-30T05:39:28.820932,esp32-sound,66,16,8231734
2025-10-30T05:39:31.175377,esp32-sound,66,16,8234090
2025-10-30T05:39:33.534358,esp32-sound,67,17,8236446
2025-10-30T05:39:36.104762,esp32-sound,66,16,8238801
2025-10-30T05:39:38.751461,esp32-sound,66,16,8241460
2025-10-30T05:39:41.314687,esp32-sound,66,16,8244122
2025-10-30T05:39:43.774770,esp32-sound,66,16,8246581
2025-10-30T05:39:46.125294,esp32-sound,65,15,8249041
2025-10-30T05:39:48.479077,esp32-sound,66,16,8251396
2025-10-30T05:39:50.805046,esp32-sound,66,16,8253751
2025-10-30T05:39:53.268500,esp32-sound,66,16,8256106
2025-10-30T05:39:55.627181,esp32-sound,66,16,8258561
2025-10-30T05:39:58.082074,esp32-sound,66,16,8260845
2025-10-30T05:40:00.668473,esp32-sound,66,16,8263375
2025-10-30T05:40:03.099140,esp32-sound,67,17,8265935
2025-10-30T05:40:05.660406,esp32-sound,66,16,8268397
2025-10-30T05:40:08.348224,esp32-sound,66,16,8270953
2025-10-30T05:40:10.806419,esp32-sound,67,17,8273618
2025-10-30T05:40:13.365242,esp32-sound,66,16,8276076
2025-10-30T05:40:15.800004,esp32-sound,66,16,8278633
2025-10-30T05:40:18.149321,esp32-sound,66,16,8281031
2025-10-30T05:40:20.509459,esp32-sound,66,16,8283443
2025-10-30T05:40:23.065962,esp32-sound,66,16,8285804
2025-10-30T05:40:25.628438,esp32-sound,67,17,8288364
2025-10-30T05:40:28.112816,esp32-sound,67,17,8290922
2025-10-30T05:40:30.441277,esp32-sound,65,15,8293382
2025-10-30T05:40:32.925570,esp32-sound,66,16,8295741
2025-10-30T05:40:35.487286,esp32-sound,66,16,8298192
2025-10-30T05:40:38.147016,esp32-sound,66,16,8300752
2025-10-30T05:40:40.475646,esp32-sound,67,17,8303415
2025-10-30T05:40:43.035184,esp32-sound,66,16,8305772
2025-10-30T05:40:45.418947,esp32-sound,67,17,8308330
2025-10-30T05:40:47.777340,esp32-sound,66,16,8310687
2025-10-30T05:40:51.023655,esp32-sound,66,16,8313043
2025-10-30T05:40:53.398895,esp32-sound,66,16,8316322
2025-10-30T05:40:55.934977,esp32-sound,66,16,8318675
2025-10-30T05:40:58.294936,esp32-sound,67,17,8321233
2025-10-30T05:41:00.672437,esp32-sound,66,16,8323520
2025-10-30T05:41:03.210630,esp32-sound,66,16,8325941
2025-10-30T05:41:05.899673,esp32-sound,66,16,8328604
2025-10-30T05:41:08.444619,esp32-sound,66,16,8331166
2025-10-30T05:41:10.993337,esp32-sound,66,16,8333726
2025-10-30T05:41:13.347480,esp32-sound,66,16,8336287
2025-10-30T05:41:15.706317,esp32-sound,66,16,8338573
2025-10-30T05:41:18.058773,esp32-sound,66,16,8340999
2025-10-30T05:41:20.312306,esp32-sound,67,17,8343284
2025-10-30T05:41:22.789889,esp32-sound,67,17,8345604
2025-10-30T05:41:25.355698,esp32-sound,66,16,8348062
2025-10-30T05:41:27.888831,esp32-sound,66,16,8350623
2025-10-30T05:41:30.241848,esp32-sound,66,16,8353183
2025-10-30T05:41:32.805405,esp32-sound,67,17,8355480
2025-10-30T05:41:35.494499,esp32-sound,67,17,8358035
2025-10-30T05:41:38.213560,esp32-sound,66,16,8360762
2025-10-30T05:41:40.921605,esp32-sound,66,16,8363630
2025-10-30T05:41:43.659611,esp32-sound,66,16,8366291
2025-10-30T05:41:46.423920,esp32-sound,66,16,8369160
2025-10-30T05:41:48.779412,esp32-sound,66,16,8371650
2025-10-30T05:41:51.230139,esp32-sound,66,16,8374070
2025-10-30T05:41:53.797146,esp32-sound,66,16,8376533
2025-10-30T05:41:56.183470,esp32-sound,66,16,8379090
2025-10-30T05:41:58.713105,esp32-sound,66,16,8381448
2025-10-30T05:42:01.191855,esp32-sound,66,16,8383937
2025-10-30T05:42:03.632639,esp32-sound,66,16,8386570
2025-10-30T05:42:06.010068,esp32-sound,67,17,8388853
2025-10-30T05:42:08.333232,esp32-sound,67,17,8391273
2025-10-30T05:42:10.899969,esp32-sound,66,16,8393636
2025-10-30T05:42:13.561123,esp32-sound,66,16,8396192
2025-10-30T05:42:15.816486,esp32-sound,67,17,8398786
2025-10-30T05:42:18.294227,esp32-sound,67,17,8401147
2025-10-30T05:42:20.758502,esp32-sound,67,17,8403567
2025-10-30T05:42:23.309986,esp32-sound,66,16,8406025
2025-10-30T05:42:25.547942,esp32-sound,67,17,8408533
2025-10-30T05:42:28.002600,esp32-sound,66,16,8410836
2025-10-30T05:42:30.483786,esp32-sound,66,16,8413293
2025-10-30T05:42:32.813724,esp32-sound,67,17,8415753
2025-10-30T05:42:35.166435,esp32-sound,66,16,8418108
2025-10-30T05:42:37.662689,esp32-sound,66,16,8420463
2025-10-30T05:42:40.187761,esp32-sound,66,16,8422921
2025-10-30T05:42:42.564374,esp32-sound,66,16,8425409
2025-10-30T05:42:45.102122,esp32-sound,66,16,8427834
2025-10-30T05:42:47.563167,esp32-sound,66,16,8430394
2025-10-30T05:42:50.017026,esp32-sound,66,16,8432955
2025-10-30T05:42:52.473195,esp32-sound,66,16,8435312
2025-10-30T05:42:55.034505,esp32-sound,66,16,8437770
2025-10-30T05:42:57.491754,esp32-sound,66,16,8440328
2025-10-30T05:42:59.745814,esp32-sound,67,17,8442718
2025-10-30T05:43:02.230012,esp32-sound,66,16,8445043
2025-10-30T05:43:04.554276,esp32-sound,67,17,8447438
2025-10-30T05:43:06.806204,esp32-sound,66,16,8449784
2025-10-30T05:43:09.089883,esp32-sound,66,16,8452033
2025-10-30T05:43:11.442299,esp32-sound,66,16,8454359
2025-10-30T05:43:13.978448,esp32-sound,67,17,8456714
2025-10-30T05:43:16.435618,esp32-sound,66,16,8459275
2025-10-30T05:43:18.915433,esp32-sound,66,16,8461662
2025-10-30T05:43:21.273493,esp32-sound,66,16,8464187
2025-10-30T05:43:23.807577,esp32-sound,66,16,8466545
2025-10-30T05:43:26.063056,esp32-sound,67,17,8469033
2025-10-30T05:43:28.519119,esp32-sound,67,17,8471357
2025-10-30T05:43:30.903150,esp32-sound,67,17,8473815
2025-10-30T05:43:33.229138,esp32-sound,67,17,8476123
2025-10-30T05:43:35.682290,esp32-sound,66,16,8478526
2025-10-30T05:43:38.043685,esp32-sound,67,17,8480981
2025-10-30T05:43:40.398237,esp32-sound,66,16,8483339
2025-10-30T05:43:42.953780,esp32-sound,67,17,8485624
2025-10-30T05:43:45.518680,esp32-sound,66,16,8488248
2025-10-30T05:43:47.877366,esp32-sound,67,17,8490815
2025-10-30T05:43:50.121561,esp32-sound,67,17,8493105
2025-10-30T05:43:52.584697,esp32-sound,65,15,8495421
2025-10-30T05:43:55.166487,esp32-sound,66,16,8497878
2025-10-30T05:43:57.602154,esp32-sound,66,16,8500438
2025-10-30T05:43:59.984225,esp32-sound,66,16,8502898
2025-10-30T05:44:02.519379,esp32-sound,66,16,8505253
2025-10-30T05:44:05.110276,esp32-sound,67,17,8507812
2025-10-30T05:44:07.434956,esp32-sound,67,17,8510372
2025-10-30T05:44:09.686962,esp32-sound,67,17,8512658
2025-10-30T05:44:12.269885,esp32-sound,66,16,8514911
2025-10-30T05:44:14.696073,esp32-sound,66,16,8517638
2025-10-30T05:44:17.186043,esp32-sound,66,16,8519999
2025-10-30T05:44:19.722029,esp32-sound,66,16,8522453
2025-10-30T05:44:21.973384,esp32-sound,67,17,8524952
2025-10-30T05:44:24.460536,esp32-sound,66,16,8527267
2025-10-30T05:44:26.888689,esp32-sound,67,17,8529799
2025-10-30T05:44:29.347612,esp32-sound,66,16,8532185
2025-10-30T05:44:31.901827,esp32-sound,66,16,8534641
2025-10-30T05:44:34.498628,esp32-sound,66,16,8537201
2025-10-30T05:44:37.057551,esp32-sound,67,17,8539761
2025-10-30T05:44:39.384027,esp32-sound,67,17,8542321
2025-10-30T05:44:41.866768,esp32-sound,66,16,8544678
2025-10-30T05:44:44.424923,esp32-sound,66,16,8547134
2025-10-30T05:44:47.163048,esp32-sound,66,16,8549694
2025-10-30T05:44:49.623595,esp32-sound,66,16,8552455
2025-10-30T05:44:52.108423,esp32-sound,67,17,8554919
2025-10-30T05:44:54.665168,esp32-sound,66,16,8557376
2025-10-30T05:44:57.023763,esp32-sound,67,17,8559884
2025-10-30T05:44:59.689088,esp32-sound,66,16,8562293
2025-10-30T05:45:02.141827,esp32-sound,66,16,8564952
2025-10-30T05:45:04.604934,esp32-sound,66,16,8567409
2025-10-30T05:45:06.928154,esp32-sound,66,16,8569869
2025-10-30T05:45:09.515541,esp32-sound,66,16,8572224
2025-10-30T05:45:11.976730,esp32-sound,66,16,8574783
2025-10-30T05:45:14.402016,esp32-sound,66,16,8577242
2025-10-30T05:45:16.890964,esp32-sound,66,16,8579700
2025-10-30T05:45:19.218340,esp32-sound,66,16,8582158
2025-10-30T05:45:21.804371,esp32-sound,66,16,8584513
2025-10-30T05:45:24.132745,esp32-sound,66,16,8587071
2025-10-30T05:45:26.587456,esp32-sound,66,16,8589429
2025-10-30T05:45:29.050440,esp32-sound,66,16,8591886
2025-10-30T05:45:31.635609,esp32-sound,66,16,8594344
2025-10-30T05:45:34.092425,esp32-sound,66,16,8596903
2025-10-30T05:45:36.417038,esp32-sound,66,16,8599362
2025-10-30T05:45:38.806180,esp32-sound,66,16,8601716
2025-10-30T05:45:41.463560,esp32-sound,66,16,8604171
2025-10-30T05:45:44.023500,esp32-sound,66,16,8606733
2025-10-30T05:45:46.457939,esp32-sound,67,17,8609293
2025-10-30T05:45:48.837408,esp32-sound,65,15,8611692
2025-10-30T05:45:51.273484,esp32-sound,66,16,8614102
2025-10-30T05:45:53.832357,esp32-sound,66,16,8616565
2025-10-30T05:45:56.315487,esp32-sound,66,16,8619124
2025-10-30T05:45:58.772539,esp32-sound,66,16,8621583
2025-10-30T05:46:01.304940,esp32-sound,66,16,8624244
2025-10-30T05:46:03.688168,esp32-sound,66,16,8626600
2025-10-30T05:46:06.118121,esp32-sound,66,16,8628955
2025-10-30T05:46:08.572179,esp32-sound,65,15,8631344
2025-10-30T05:46:11.029518,esp32-sound,66,16,8633869
2025-10-30T05:46:13.413327,esp32-sound,66,16,8636269
2025-10-30T05:46:15.982039,esp32-sound,66,16,8638685
2025-10-30T05:46:18.331801,esp32-sound,66,16,8641242
2025-10-30T05:46:20.864810,esp32-sound,66,16,8643599
2025-10-30T05:46:23.246733,esp32-sound,66,16,8646157
2025-10-30T05:46:25.780328,esp32-sound,67,17,8648513
2025-10-30T05:46:28.230160,esp32-sound,66,16,8651073
2025-10-30T05:46:30.618098,esp32-sound,66,16,8653532
2025-10-30T05:46:32.950685,esp32-sound,66,16,8655880
2025-10-30T05:46:35.401987,esp32-sound,66,16,8658243
2025-10-30T05:46:37.760100,esp32-sound,66,16,8660701
2025-10-30T05:46:40.115989,esp32-sound,66,16,8663050
2025-10-30T05:46:42.473000,esp32-sound,67,17,8665341
2025-10-30T05:46:44.931312,esp32-sound,66,16,8667766
2025-10-30T05:46:47.384941,esp32-sound,67,17,8670155
2025-10-30T05:46:49.741817,esp32-sound,66,16,8672681
2025-10-30T05:46:52.128453,esp32-sound,66,16,8674973
2025-10-30T05:46:54.555612,esp32-sound,66,16,8677386
2025-10-30T05:46:57.216766,esp32-sound,67,17,8679850
2025-10-30T05:46:59.674411,esp32-sound,66,16,8682514
2025-10-30T05:47:02.154930,esp32-sound,66,16,8684969
2025-10-30T05:47:04.487985,esp32-sound,66,16,8687422
2025-10-30T05:47:06.965938,esp32-sound,66,16,8689785
2025-10-30T05:47:09.605581,esp32-sound,67,17,8692341
2025-10-30T05:47:12.064750,esp32-sound,67,17,8694833
2025-10-30T05:47:14.523221,esp32-sound,66,16,8697361
2025-10-30T05:47:16.878020,esp32-sound,66,16,8699819
2025-10-30T05:47:19.339769,esp32-sound,66,16,8702233
2025-10-30T05:47:21.890754,esp32-sound,65,15,8704562
2025-10-30T05:47:24.484356,esp32-sound,67,17,8707329
2025-10-30T05:47:26.916177,esp32-sound,66,16,8709752
2025-10-30T05:47:29.474714,esp32-sound,66,16,8712209
2025-10-30T05:47:31.926304,esp32-sound,66,16,8714769
2025-10-30T05:47:34.417088,esp32-sound,66,16,8717158
2025-10-30T05:47:36.638087,esp32-sound,66,16,8719627
2025-10-30T05:47:39.122669,esp32-sound,66,16,8721940
2025-10-30T05:47:41.583436,esp32-sound,66,16,8724395
2025-10-30T05:47:44.155358,esp32-sound,66,16,8726950
2025-10-30T05:47:46.475390,esp32-sound,67,17,8729408
2025-10-30T05:47:48.932064,esp32-sound,65,15,8731699
2025-10-30T05:47:51.289594,esp32-sound,65,15,8734224
2025-10-30T05:47:53.743444,esp32-sound,66,16,8736580
2025-10-30T05:47:56.098098,esp32-sound,66,16,8739039
2025-10-30T05:47:58.556970,esp32-sound,67,17,8741394
2025-10-30T05:48:00.941565,esp32-sound,65,15,8743862
2025-10-30T05:48:03.474223,esp32-sound,66,16,8746207
2025-10-30T05:48:06.132805,esp32-sound,66,16,8748866
2025-10-30T05:48:08.490801,esp32-sound,66,16,8751437
2025-10-30T05:48:11.044322,esp32-sound,67,17,8753785
2025-10-30T05:48:13.640000,esp32-sound,67,17,8756343
2025-10-30T05:48:15.960540,esp32-sound,66,16,8758904
2025-10-30T05:48:18.321735,esp32-sound,66,16,8761260
2025-10-30T05:48:20.704349,esp32-sound,67,17,8763610
2025-10-30T05:48:23.133869,esp32-sound,66,16,8765971
2025-10-30T05:48:25.489028,esp32-sound,67,17,8768366
2025-10-30T05:48:27.946483,esp32-sound,66,16,8770714
2025-10-30T05:48:30.195853,esp32-sound,66,16,8773171
2025-10-30T05:48:32.555241,esp32-sound,66,16,8775494
2025-10-30T05:48:35.038840,esp32-sound,66,16,8777851
2025-10-30T05:48:37.469124,esp32-sound,66,16,8780307
2025-10-30T05:48:39.822691,esp32-sound,66,16,8782695
2025-10-30T05:48:42.181974,esp32-sound,66,16,8785121
2025-10-30T05:48:44.663928,esp32-sound,66,16,8787475
2025-10-30T05:48:46.994266,esp32-sound,66,16,8789933
2025-10-30T05:48:49.450079,esp32-sound,66,16,8792288
2025-10-30T05:48:51.909115,esp32-sound,66,16,8794846
2025-10-30T05:48:54.262089,esp32-sound,66,16,8797205
2025-10-30T05:48:56.515733,esp32-sound,66,16,8799485
2025-10-30T05:48:59.117607,esp32-sound,66,16,8801811
2025-10-30T05:49:01.741818,esp32-sound,67,17,8804468
2025-10-30T05:49:04.090222,esp32-sound,66,16,8807042
2025-10-30T05:49:06.390084,esp32-sound,66,16,8809317
2025-10-30T05:49:08.808651,esp32-sound,66,16,8811623
2025-10-30T05:49:11.368998,esp32-sound,67,17,8814099
2025-10-30T05:49:13.826766,esp32-sound,66,16,8816658
2025-10-30T05:49:16.169578,esp32-sound,66,16,8819048
2025-10-30T05:49:18.533089,esp32-sound,67,17,8821413
2025-10-30T05:49:21.094026,esp32-sound,67,17,8823929
2025-10-30T05:49:23.550120,esp32-sound,67,17,8826389
2025-10-30T05:49:26.007653,esp32-sound,67,17,8828776
2025-10-30T05:49:28.358924,esp32-sound,66,16,8831304
2025-10-30T05:49:30.641726,esp32-sound,67,17,8833609
2025-10-30T05:49:32.972407,esp32-sound,67,17,8835910
2025-10-30T05:49:35.328814,esp32-sound,66,16,8838198
2025-10-30T05:49:38.028436,esp32-sound,67,17,8840554
2025-10-30T05:49:40.728707,esp32-sound,66,16,8843283
2025-10-30T05:49:43.343306,esp32-sound,65,15,8846044
2025-10-30T05:49:45.775357,esp32-sound,66,16,8848608
2025-10-30T05:49:48.329683,esp32-sound,67,17,8851068
2025-10-30T05:49:50.690496,esp32-sound,66,16,8853627
2025-10-30T05:49:53.043394,esp32-sound,67,17,8855979
2025-10-30T05:49:55.502370,esp32-sound,66,16,8858338
2025-10-30T05:49:58.088677,esp32-sound,66,16,8860796
2025-10-30T05:50:00.622440,esp32-sound,66,16,8863356
2025-10-30T05:50:02.976425,esp32-sound,66,16,8865915
2025-10-30T05:50:05.228912,esp32-sound,66,16,8868212
2025-10-30T05:50:07.789171,esp32-sound,66,16,8870518
2025-10-30T05:50:10.073523,esp32-sound,66,16,8873015
2025-10-30T05:50:12.397249,esp32-sound,66,16,8875331
2025-10-30T05:50:14.753248,esp32-sound,67,17,8877693
2025-10-30T05:50:17.312756,esp32-sound,67,17,8880049
2025-10-30T05:50:19.906889,esp32-sound,67,17,8882606
2025-10-30T05:50:22.460345,esp32-sound,66,16,8885166
2025-10-30T05:50:24.806805,esp32-sound,66,16,8887726
2025-10-30T05:50:27.449504,esp32-sound,67,17,8890083
2025-10-30T05:50:29.804056,esp32-sound,66,16,8892746
2025-10-30T05:50:32.262935,esp32-sound,67,17,8895032
2025-10-30T05:50:34.620005,esp32-sound,67,17,8897486
2025-10-30T05:50:37.198371,esp32-sound,67,17,8899844
2025-10-30T05:50:39.638619,esp32-sound,67,17,8902470
2025-10-30T05:50:41.991957,esp32-sound,66,16,8904929
2025-10-30T05:50:44.553699,esp32-sound,66,16,8907386
2025-10-30T05:50:47.109367,esp32-sound,66,16,8909847
2025-10-30T05:50:49.571557,esp32-sound,66,16,8912405
2025-10-30T05:50:52.025232,esp32-sound,67,17,8914865
2025-10-30T05:50:54.383408,esp32-sound,67,17,8917252
2025-10-30T05:50:56.867538,esp32-sound,67,17,8919678
2025-10-30T05:50:59.427991,esp32-sound,66,16,8922135
2025-10-30T05:51:01.756741,esp32-sound,66,16,8924693
2025-10-30T05:51:04.110965,esp32-sound,66,16,8927050
2025-10-30T05:51:06.572475,esp32-sound,66,16,8929406
2025-10-30T05:51:08.952477,esp32-sound,67,17,8931802
2025-10-30T05:51:11.481150,esp32-sound,67,17,8934215
2025-10-30T05:51:13.881500,esp32-sound,66,16,8936777
2025-10-30T05:51:16.324446,esp32-sound,66,16,8939134
2025-10-30T05:51:18.783460,esp32-sound,67,17,8941592
2025-10-30T05:51:21.110373,esp32-sound,66,16,8944049
2025-10-30T05:51:23.668750,esp32-sound,66,16,8946406
2025-10-30T05:51:25.950257,esp32-sound,67,17,8948892
2025-10-30T05:51:28.278261,esp32-sound,66,16,8951216
2025-10-30T05:51:30.531519,esp32-sound,67,17,8953502
2025-10-30T05:51:32.988276,esp32-sound,66,16,8955828
2025-10-30T05:51:35.371741,esp32-sound,66,16,8958213
2025-10-30T05:51:37.904699,esp32-sound,66,16,8960634
2025-10-30T05:51:40.357128,esp32-sound,67,17,8963196
2025-10-30T05:51:42.716053,esp32-sound,66,16,8965657
2025-10-30T05:51:45.314551,esp32-sound,66,16,8968013
2025-10-30T05:51:47.668326,esp32-sound,67,17,8970549
2025-10-30T05:51:50.092097,esp32-sound,67,17,8972898
2025-10-30T05:51:52.340490,esp32-sound,67,17,8975324
2025-10-30T05:51:54.698584,esp32-sound,66,16,8977570
2025-10-30T05:51:57.285431,esp32-sound,66,16,8979993
2025-10-30T05:51:59.817480,esp32-sound,66,16,8982551
2025-10-30T05:52:02.070354,esp32-sound,67,17,8985042
2025-10-30T05:52:04.557730,esp32-sound,67,17,8987366
2025-10-30T05:52:07.112222,esp32-sound,66,16,8989823
2025-10-30T05:52:09.546085,esp32-sound,66,16,8992381
2025-10-30T05:52:11.935662,esp32-sound,66,16,8994842
2025-10-30T05:52:14.490835,esp32-sound,66,16,8997197
2025-10-30T05:52:17.024720,esp32-sound,67,17,8999755
2025-10-30T05:52:19.507060,esp32-sound,67,17,9002248
2025-10-30T05:52:22.038868,esp32-sound,66,16,9004772
2025-10-30T05:52:24.291140,esp32-sound,66,16,9007263
2025-10-30T05:52:26.650039,esp32-sound,66,16,9009588
2025-10-30T05:52:29.104363,esp32-sound,67,17,9011937
2025-10-30T05:52:31.457881,esp32-sound,66,16,9014331
2025-10-30T05:52:34.121968,esp32-sound,67,17,9016753
2025-10-30T05:52:36.682919,esp32-sound,67,17,9019418
2025-10-30T05:52:39.533979,esp32-sound,66,16,9021977
2025-10-30T05:52:41.908421,esp32-sound,66,16,9024846
2025-10-30T05:52:44.493606,esp32-sound,66,16,9027200
2025-10-30T05:52:46.922929,esp32-sound,66,16,9029758
2025-10-30T05:52:49.305632,esp32-sound,67,17,9032148
2025-10-30T05:52:52.146042,esp32-sound,66,16,9034574
2025-10-30T05:52:54.752815,esp32-sound,66,16,9037441
2025-10-30T05:52:57.295745,esp32-sound,66,16,9039999
2025-10-30T05:52:59.853133,esp32-sound,67,17,9042559
2025-10-30T05:53:02.280660,esp32-sound,67,17,9045119
2025-10-30T05:53:04.740246,esp32-sound,67,17,9047579
2025-10-30T05:53:07.328868,esp32-sound,66,16,9050036
2025-10-30T05:53:09.656494,esp32-sound,67,17,9052534
2025-10-30T05:53:12.039436,esp32-sound,67,17,9054952
2025-10-30T05:53:14.470147,esp32-sound,66,16,9057309
2025-10-30T05:53:17.027235,esp32-sound,66,16,9059765
2025-10-30T05:53:19.384882,esp32-sound,67,17,9062255
2025-10-30T05:53:21.874804,esp32-sound,67,17,9064780
2025-10-30T05:53:24.403621,esp32-sound,66,16,9067137
2025-10-30T05:53:26.651025,esp32-sound,67,17,9069635
2025-10-30T05:53:29.010240,esp32-sound,67,17,9071884
2025-10-30T05:53:31.496897,esp32-sound,65,15,9074306
2025-10-30T05:53:33.851684,esp32-sound,66,16,9076762
2025-10-30T05:53:36.403543,esp32-sound,66,16,9079119
2025-10-30T05:53:38.841826,esp32-sound,66,16,9081679
2025-10-30T05:53:41.432219,esp32-sound,66,16,9084137
2025-10-30T05:53:43.960810,esp32-sound,67,17,9086694
2025-10-30T05:53:46.567732,esp32-sound,65,15,9089255
2025-10-30T05:53:48.879345,esp32-sound,66,16,9091792
2025-10-30T05:53:51.437508,esp32-sound,66,16,9094172
2025-10-30T05:53:53.789753,esp32-sound,67,17,9096730
2025-10-30T05:53:56.072377,esp32-sound,66,16,9099017
2025-10-30T05:53:58.605457,esp32-sound,66,16,9101338
2025-10-30T05:54:01.165192,esp32-sound,66,16,9103898
2025-10-30T05:54:03.521224,esp32-sound,66,16,9106389
2025-10-30T05:54:06.109657,esp32-sound,66,16,9108816
2025-10-30T05:54:08.435630,esp32-sound,65,15,9111374
2025-10-30T05:54:10.916664,esp32-sound,67,17,9113661
2025-10-30T05:54:13.249374,esp32-sound,66,16,9116188
2025-10-30T05:54:15.707371,esp32-sound,67,17,9118474
2025-10-30T05:54:18.164151,esp32-sound,67,17,9120939
2025-10-30T05:54:20.753000,esp32-sound,66,16,9123667
2025-10-30T05:54:23.182013,esp32-sound,66,16,9126019
2025-10-30T05:54:25.538388,esp32-sound,66,16,9128407
2025-10-30T05:54:28.095127,esp32-sound,66,16,9130830
2025-10-30T05:54:30.346894,esp32-sound,66,16,9133321
2025-10-30T05:54:32.807212,esp32-sound,67,17,9135646
2025-10-30T05:54:35.086609,esp32-sound,66,16,9138040
2025-10-30T05:54:37.517293,esp32-sound,66,16,9140353
2025-10-30T05:54:39.868312,esp32-sound,66,16,9142813
2025-10-30T05:54:42.256607,esp32-sound,66,16,9145168
2025-10-30T05:54:44.583704,esp32-sound,66,16,9147524
2025-10-30T05:54:47.173513,esp32-sound,67,17,9149880
2025-10-30T05:54:49.494359,esp32-sound,66,16,9152437
2025-10-30T05:54:51.989129,esp32-sound,66,16,9154724
2025-10-30T05:54:54.441700,esp32-sound,67,17,9157250
2025-10-30T05:54:56.872213,esp32-sound,67,17,9159710
